;producto_id;tipo_produccion_id;idioma_id;anio_publica;titulo;palabras_clave
139;2945;1;4;2016;Oxidative stress and altered steroidogenesis in the ovary by cholinergic stimulation of coeliac ganglion in the first proestrous in rats. Implication of nitric oxide;FIRST PROESTROUS IN RATS|ACETYLCHOLINE|AMINOGUANIDINE|OXIDATIVE STRESS|NITRIC OXIDE|OVARIAN STEROIDOGENESIS
140;2946;1;4;2016;A Bio-inspired Scheduler for Minimizing Makespan and Flowtime of Computational Mechanics Applications on Federated Clouds [Thomson ISI, IF JCR2014=1.812];CLOUD COMPUTING|COMPUTATIONAL MECHANICS|SCHEDULING|ANT COLONY OPTIMIZATION|PARTICLE SWARM OPTIMIZATION
141;2949;1;5;2016;¿Qué ves cuando me ves? El puma (Puma concolor) y su representación en los medios de prensa de Patagonia Argentina;puma|medios de prensa|conflicto humano-carnívoro|Patagonia
142;2957;1;4;2016;Highly selective Cu-modified Ni/SiO2-Al2O3 catalysts for the conversion of maleic anhydride to gamma butyrolactone in gas phase.;SELECTIVE HYDROGENATION|MALEIC ANHYDRIDE|GAMMA-BUTYROLACTONE|CU-NI CATALYSTS|PRECIPITATION-DEPOSITION METHOD
143;3038;1;4;2016;Structure of force networks in tapped particulate systems of disks and pentagons. II. Persistence analysis;Force Networks
144;3070;1;4;2016;Floral development and anatomy of pistillate flowers of Lophophytum (Balanophoraceae), with special reference to the embryo sac inversion;Balanophoraceae|Embryo-sac|Holoparasite|Ovule
145;3134;1;4;2016;Hydrogen cycling properties of xMg-Fe materials (x: 2, 3 and 15) produced by reactive ball milling;HYDROGEN STORAGE|CYCLING STABILITY|COMPLEX HYDRIDE
146;3135;1;4;2016;Effects of silica gel on reduction in gluten during several beer brewing stages;Barley|beverages|gluten|proteins.
147;3136;1;4;2016;Synergistic roles of climate warming and human occupation in Patagonian megafaunal extinctions during the Last Deglaciation;Megafaunal Extinctions|Patagonia|Late Pleistocene |Climate Warming
148;3237;1;4;2016;New host and distribution expansion for Pterygodermatites (Multipectines) affinis;ARGENTINA|SOUTH AMERICA|WILD MAMMALS|PTERYGODERMATITES AFFINIS|PAMPAS FOX|LYCALOPEX GYMNOCERCUS
149;3251;1;4;2016;Pharmacological activities of a propylthiouracil compound structurally modified by coordination with copper(II);"Antioxidants|BSA interactions|Copper(II); |Propylthiouracil.|Antimicrobial activity"
150;3252;1;4;2016;Development of the germinal epithelium and early folliculogenesis during the ovarian morphogenesis in the cichlid fish Cichlasoma dimerus (Teleostei, Perciformes);germinal epithelium|early folliculogenesis |ovarian morphogenesis | cichlid fish |Cichlasoma dimerus
151;3309;1;4;2016;Prediction of volumetric data in supercritical reactors;BIODIESEL PRODUCTION|PR EQUATION OF STATE|SUPERCRITICAL REACTORS|VOLUMETRIC PROPERTIES
152;3315;1;4;2016;Protocol for multivariate homogeneous zone delineation in precision agriculture;Spatial data |Software specifications|Spatial autocorrelation| Multivariate classification| Site-specific management
153;3330;1;4;2016;LOGISTICAL MOBILITY IN PLATEAUS IN CENTRAL-WESTERN SANTA CRUZ, ARGENTINA. AN APROACH FROM TECHNOLOGICAL, ARCHAEOFAUNAL AND ANTHRACOLOGICAL EVIDENCE;LOGISTIC MOBILITY|HUNTER-GATHERERS|PATAGONIA|LATE HOLOCENE
154;3333;1;4;2016;Biospectroscopy, biospectrometry and imaging of Ilex paraguariensis. Basis for non-destructive quality evaluation using artificial vision;YERBA MATE|MALDI|BIOSPECTROSCOPY|FLUORESCENCE
155;3354;1;4;2016;Direct field method for root biomass quantification in agroecosystems;Direct method|auger sampling
156;3424;1;5;2016;Las tecnologías y la enseñanza en la educación superior. Un simulador aplicado a la integración de conceptos enseñados en cursos de posgrado;Simuladores|Educación en Biotecnología|Química Orgánica|Péptidos Sintéticos|TIC|Plataforma Virtual
157;3425;1;5;2016;Parámetros agronómicos y ambientales de fósforo en suelos molisoles con diferentes usos en la provincia de Buenos Aires, Argentina;GSP|ISP|P?Bray1|P?CaCl2|Usos del suelo
158;3426;1;5;2016;. Caracterización del estado nutricional en relación con factores socio-ambientales de la población escolar del partido de Punta Indio (provincia de Buenos Aires, Argentina).;Estado Nutricional |Transición nutricional|características socio-ambientales|Partido de Punta Indio, Buenos Aires
159;3427;1;4;2016;Chaetophractus villosus as a sentinel organism: Baseline values of mitotic index, chromosome aberrations and sister chromatid exchanges;CHAETOPHRACTUS VILLOSUS|SENTINEL ORGANISM|SISTER CHROMATID EXCHANGE|CHROMOSOME ABERRATIONS|BIOMARKERS|GENOTOXICITY
160;3428;1;4;2016;Plant diversity patterns and their conservation implications in neotropical dry forests;FLORISTIC|TURNOVER|NEOTROPICS|DRYFORESTS
161;3429;1;4;2016;"Oxidation	of	glycerol	with	H 2 O 2 	on	Pb&#8208;promoted	Pd/&#947;&#8208;Al 2 O 3 	 	 catalysts";PALLADIUM|BIMETALIC PALLADIUM-LEAD CATALYST|HIDROGEN PEROXIDE|GLYCEROL OXIDATION|GLYCERIC ACID|GLYCOLIC ACID
162;3439;1;4;2016;Composites based on modified clay assembled Rh(III)- heteropolymolybdates as catalysts in the liquid-phase hydrogenation of cinnamaldehyde;Rh(III)-heteropolymolybdates |Clays Composites |Chemical modification |Liquid-phase hydrogenation Cinnamaldehyde
163;3499;1;4;2016;Toxicity of AMPA to the earthworm Eisenia andrei Bouché, 1972 in tropical artificial soil;-
164;3516;1;4;2016;Soil  quality  indicators  selection  by  mixed  models  and  multivariate techniques  in  deforested  areas  for  agricultural  use  in  NW  of  Chaco, Argentina;Land use change|Soil quality|Deforestation|Subhumid regions
165;3517;1;4;2016;"Granulocyte colony-stimulating factor (G-CSF) upregulates &#946;1 integrin and increases migration of human trophoblast Swan 71 cells via PI3K and MAPK activation";"G-CSF|&#946;1 Integrin|Migration |PI3K |MAPK |Swan71cells"
166;3518;1;4;2016;THE OUTER MEMBRANE PROTEIN OMPQ IS REQUIRED FOR MATURE BIOFILM FORMATION IN BORDETELLA BRONCHISEPTICA;OMPQ|BORDETELLA|BIOFILM|VIRULENCE
167;3519;1;5;2016;Riesgos climáticos para el cultivo de maíz en el centro-sudeste bonaerense: B. deficiencias de agua y rendimientos;FECHAS DE SIEMBRA|CICLOS DE MADUREZ|TEMPERATURAS ELEVADAS
168;3520;1;4;2016;Molecular characterization of Chlamydia pneumoniae in animals and humans from Argentina Genetic characterization of Chlamydia pneumoniae;Chlamydia pneumonia
169;3524;1;4;2016;Tucumán ionospheric model (TIM): Initial results for STEC predictions;TEC|STEC |Equatorial anomaly
170;3583;1;4;2016;Earthworm and Enchytraeid Co-occurrence Pattern in Organic and Conventional Farming: Consequences for Ecosystem Engineering;EARTHWORMS|ENCHYTRAEIDS|NO TILLAGE|ORGANIC FARMING|SOIL FUNCTIONING|SUSTAINABILITY
171;3589;1;4;2016;Effect of land use changes in eastern Amazonia on soil chemical, physical and biological attributes;AMAZONIA|MACROPOROSITY|PORE MORPHOLOGY|SOIL BIOLOGY|SOIL FAUNA
172;3605;1;4;2016;Social Group Recommendation in the Tourism Domain;SOCIAL RECOMMENDER SYSTEMS|RECOMMENDER SYSTEMS|TOURISM
173;3610;1;4;2016;"Cyclosporine-A mimicked the ischemic pre- and postconditioning-mediated cardioprotection in hypertensive rats: Role of PKC&#949;";"CsA|Ischemic preconditioning|Ischemic postconditioning|PKC&#949;|mPTP"
174;3621;1;4;2016;Real-time Speckle Image Processing;Dynamic speckle|Granular computing |Programmable logic|Real-time processing|Rough-fuzzy sets
175;3622;1;4;2016;,?Multielemental composition and nutritional value of dumosa (Ilex dumosa), yerba mate (I. paraguariensis) and their commercial mixture in different forms of use?;Ilex dumosa|Ilex paraguariensis|nutritional value|mineral composition
176;3623;1;5;2016;Géneros de Hongos Necrofíticos Asociados a Hojas de Spartina Argentinensis y Panicum Prionitis (Poaceae);SPARTINA Y PANICUM|BIOETANOL  |BIOMASA LIGNOCELULÓSICA|MICOTA LIGNINOLÍTICA
177;3624;1;4;2016;'Quality indices of cooked southern king crab (Lithodes santolla Molina, 1782) meat during storage at 0 °C and -20 °C;SOUTHERN KING CRAB|QUALITY|FRESHNESS|NUCLEOTIDES AMINAS BIOGENAS
178;3625;1;5;2016;Correlación entre estrés, tabaquismo y estado periodontal en adultos;ENFERMEDAD PERIODONTAL|ESTRES PSICOSOCIAL|TABAQUISMO|CONDUCTAS DE AFRONTAMIENTO
179;3626;1;4;2016;Occurrence and toxicity of Microcystis aeruginosa (Cyanobacteria) in the Paraná River, downstream of the Yacyretá dam (Argentina);MICROCYSTIS AERUGINOSA |HEPATOTOXINS|MICROCUSTINS|YACYRETA DAM
180;3627;1;4;2016;The evolution of CSR?s research in tourism context: A review from 1992 to 2012;Corporate Social Responsibility |Responsible Tourism |Epistemological evolution |Tourism literature|Content analysis |Bibliometric
181;3628;1;4;2016;Chemometrics Classification of Argentine Clover and Eucalyptus Honeys According to Palynological, Physicochemical and Sensory Properties;CLOVER HONEY|TRIFOLIUM HONEY|CHEMOMETRICS CLASSIFICATION
182;3629;1;4;2016;Validation of a sampling plan to generate food composition data;SAMPLING PLAN|METHODOLOGY VALIDATION|FOOD COMPOSITION|VARIABILITY
183;3630;1;4;2016;Essential oil of Aloysia triphylla as feed additive promotes growth of silver catfish (Rhamdia quelen);DIGESTIVE TRACT|IMMUNOHISTOCHEMISTRY|FOOD ADITIVE|DIET
184;3631;1;5;2016;TV, ciencia y tecnología: una transformación mutua;hipertelevisión|divulgación de C y T|formatos
185;3632;1;4;2016;INTER-  ANNUAL VARIABILITY IN PROSOPIS CALDENIA POD PRODUCTION IN THE  ARGENTINEAN SEMIARID PAMPAS: A MODELLING APPROACH.;PROSOPIS|RANGING|FOREST MANAGEMENT|SEMIARID
186;3633;1;-1;2016;Nutritional improvement of corn pasta-like product with broad bean (Vicia faba) and quinoa (Chenopodium quinoa);DIALYZABILITY|IRON|ZINC|PROTEIN DIGESTIBILITY
187;3634;1;4;2016;E-cadherin roles in animal biology. A perspective on thyroid hormone-influence;E-cadherin|Adherens junction|Epithelia|Development|Evolution|Thyroid hormones
188;3635;1;5;2016;Parámetros fisicoquímicos e isotermas de adsorcion de hojas de Maytenus ilicifolia Martius;Parámetros fisicoquímcos|Isotermas de adsorción|Maytenus Ilicifolia|Modelos matemáticos
189;3636;1;4;2016;EPIDIDYMIS OF VISCACHA (Lagostomus maximus maximus): A MORPHOLOGICAL COMPARATIVE STUDY IN RELATION TO SEXUAL MATURITY;Epididymis |Testis |Viscacha
190;3637;1;5;2016;Habilidades sociales: Su importancia en mujeres con diagnóstico de Síndrome de Turner;SÍNDROME DE TURNER|HABILIDADES SOCIALES|PSICOLOGÍA POSITIVA
191;3638;1;5;2016;Cinco años de experiencia en conservación de Streptococcus agalactiae: comparación de dos metodologías alternativas;Streptococcus agalactiae|Agar tripteina soya|Leche descremada
192;3639;1;4;2016;Optimization in the diagnosis of Trichomonas vaginlis infection during   pregnancy in an University Hospital?.;DIAGNOSIS|TRICHOMONAS|PREGNANCY
193;3640;1;4;2016;Reproductive biology of the southernmost Kentropyx lizard from the Wet Chaco of Corrientes, Argentina;Reproductive cycle|life history|Squamata, Teiidae|Kentropyx viridistriga
194;3641;1;4;2016;Cr/SiO2 mesoporous catalysts: Effect of hydrothermal treatment and calcination temperature on the structure and catalytic activity in the gas phase dehydration and dehydrogenation of cyclohexanol;Cr/SiO2|MCM-41|cyclohexanol|Dehydrogenation
195;3642;1;4;2016;DEVELOPMENT OF CARBON FIBER/PHENOLIC RESIN PREPREGS MODIFIED WITH NANOCLAYS;PREPREGS|NANOCLAYS|PHENOLIC COMPOSITE
196;3643;1;4;2016;Water  deficit  stress  tolerance  in  maize  conferred  by  expression  of  an isopentenyltransferase  (IPT)  gene  driven  by  a  stress-  and maturation-induced  promoter;WATER STRESS TOLERANCE|ZEA MAYS|CYTOKININ|PLANT GRAIN YIELD
197;3644;1;4;2016;Diversity and richness of small mammals at a well-conserved site of The Yungas in Jujuy Province, Argentina;Chiroptera|conservation|Didelphimorphia|Rodentia|Yungas forest
198;3645;1;5;2016;EL USO DE RECURSOS DIGITALES PARA LA COMUNICACIÓN PÚBLICA DE LA ARQUEOLOGÍA;COMUNICACIÓN |ARQUEOLOGÍA|ARQUITECTURA DE LA INFORMACIÓN
199;3646;1;4;2016;Metabolic profiling of a range of peach fruit varieties reveals high metabolic diversity and commonalities and differences during ripening;Prunus persica| Fruit |Metabolic profiling|Metabolic diversity |Ripening| Varieties
200;3647;1;4;2016;Network and biosignature analysis for the integration of  transcriptomic and metabolomic data to characterize leaf senescence process in sunflower;Senescence|sunflower|data integration|transcriptomic|metabolomic
201;3648;1;4;2016;Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae);C-bands|Chromosome reduction|CMA3|Character Optimisation|DAPI|NORs
202;3649;1;4;2016;STARCH EDIBLE FILM SUPPORTING NATAMYCIN AND NISIN FOR IMPROVING MICROBIOLOGICAL STABILITY OF REFRIGERATED ARGENTINIAN POR SALUT CHEESE;NATAMYCIN | NISIN|EDIBLE FILMS|MIXED CULTURE
203;3650;1;4;2016;Present status of Accelerator-Based BNCT;ACCELERATOR BASED BNCT|DIFFERENT NUCLEAR REACTIONS |ACCELERATOR TYPES|WORLDWIDE ACTIVITY
204;3651;1;5;2016;Organizaciones indígenas y Estado:  las demandas territoriales en contexto.;TERRITORIOS|CONFLICTOS|INDÍGENAS|ESTADO
205;3652;1;4;2016;Clinical and epidemiological features of leishmaniasis in northwestern-Argentina through a retrospective analysis of recent cases;LEISHMANIASIS|PARASITIC DISEASES|CUTANEOUS LEISHMANIASIS|VISCERAL LEISHMANIASIS
206;3653;1;4;2016;Biological relevance of Hsp90-binding immunophilins in cancer development and treatment;"FKBP38|FKBP51|FKBP52|FKBPL|NF-&#954;B|STEROID RECEPTOR"
207;3654;1;4;2016;The electrocardiogram of anaesthetized southern sea lion (Otaria flavescens)  females;Electrocardiography|Pinnipeds|Isoflurane anaesthesia|Dive physiology
208;3655;1;4;2016;'Critical role for BRCA1 expression as a marker of chemosensitivity response and prognosis';BRCA1|quimioterapia|cáncer|marcador pronóstico
209;3656;1;4;2016;A Norian Lagerpetid Dinosauromorph from the Quebrada del Barro Formation, Northwestern Argentina;Norian|Dinosauromorpha|Lagerpetidae|Argentina
210;3657;1;5;2016;Comer o ser comido: factores que determinan la condición nutricional de larvas de Engraulis anchoita de la población patagónica de la especie;LARVAS DE ANCHOITA|INDICE ARN/ADN|FRENTE DE MAREAS DE PENINSULA VALDES
211;3658;1;5;2016;Esfera pública y redes sociales en Internet: ¿Qué es lo  nuevo en Facebook?;mediatización|Facebook|Esfera pública|internet
212;3659;1;5;2016;Relación entre estradiol plasmático, glucemia en ayunas y triglicéridos en varones con síndrome metabólico;ESTRÓGENOS|ENDOCRINOLOGÍA|SÍNDROME METABOLICO
213;3660;1;4;2016;Biofertilization with Azospirillum brasilense improves in vitro culture of Handroanthus ochraceus, a forestry, ornamental and medicinal plant;AZOSPIRILLUM BRASILENSE |BIGNONIACEAE|MICROPROPAGATION|RHIZOBACTERIA|TREE PROPAGATION|YELLOW
214;3661;1;4;2016;The macrophytes Potamogeton pusillus L. and Myriophyllum aquaticum (Vell.) Verdc. as potential bioindicators of a river contaminated by heavy metals;bioaccumulation|aquatic plants|pollution|heavy metals|river
215;3662;1;4;2016;Annual plant functional traits explain shrub facilitation in a desert community;ABIOTIC STRESS|ARID ENVIRONMENT|COMPETITION|DRYLAND|FACILITATION|MONTE DESERT|NURSE PLANT|PLANT STRATEGIES|PLANTPLANT INTERACTION|SPECIFIC ROOT VOLUME|STRESS-GRADIENT HYPOTHESIS
216;3663;1;4;2016;HEPATIC PRENEOPLASIA INDUCTION IN MALE WISTAR RATS: HISTOLOGICAL STUDIES UP TO FIVE MONTHS POST TREATMENT;"diethylnotrosamine|2-acetylaminofluorene|rat liver preneoplasia|altered hepatocyte foci;|reflux"
217;3664;1;5;2016;Análisis panbiogeográfico del Genero Galianthe Subgénero Ebelia (Rubiaceae);PANBIOGEOGRAFÍA|REGIÓN NEOROPICAL|SPERMACOCEAE|SUBREGIÓN CHAQUEÑA
218;3665;1;4;2016;Carbon footprint of honey produced in Argentina;CARBON FOOTPRINT|HONEY|GHG EMISSIONS|ARGENTINEAN BEEKEEPING CHAIN
219;3666;1;4;2016;Differential transcriptional responses underlie dietary induction of intestinal carbohydrase activities in house sparrow nestlings;maltase-glucoamylase|sucrase-isomaltase|enzyme activity|gene expression|small intestine|house sparrow|nestlings
220;3667;1;5;2016;Procesos de clusterización: la territorialidad de la producción quesera en el sudeste pampeano;CLUSTER QUESERO|ACTORES|TERRITORIO
221;3668;1;5;2016;Desempeño del método de análisis transitorio en la detección de fallas paramétricas en circuitos integrados;Circuitos Integrados Analógicos|Detección de Fallas|TRAM|Respuesta Transitoria|CMOS
222;3669;1;5;2016;'Reeducar inválidos es un problema caro'. La rehabilitación laboral y la reinserción social. Argentina, 1915- 1960;REHABILITACIÓN LABORAL|REINSERCiÓN SOCIAL|DISCAPACIDAD|POLÏTICAS SOCIALES
223;3670;1;4;2016;Factors affecting the spatial ecology of the lizard Liolaemus wiegmannii in the pampasic coastal dunes of Argentina;Liolaemus|sand-lizard|radio-telemetry|home range
224;3671;1;4;2016;Feeding regime and food availability determine behavioural decisions under predation risk in Pleurodema thaul (Anura: Leiuperidae) tadpoles;predation risk|diet|tadpoles|behaviour
225;3672;1;5;2016;La incidencia de la tesis de la neutralidad valorativa en la enseñanza de las ciencias económicas. Ética, economía y educación: por una enseñanza pluralista de las ciencias económicas;NEUTRALIDAD VALORATIVA|ECONOMIA|POLITICA|PLURALISMO
226;3673;1;5;2016;Aplicación de análisis de imágenes digitales a la deshidratación de rodajas de anco (Cucurbita moschata);imagen digital|visión por computadora|secadero solar
227;3674;1;4;2016;Occurrence and distribution of arsenic in the sediments of a carbonate-rich unsaturated zone;unsaturated zone|arsenic|sequential extraction procedure|inverse modeling|Na/Ca Exchange|Carbonate-rich sediments
228;3675;1;4;2016;Highly doped ZnO films deposited by spray-pyrolysis. Design parameters for optoelectronic applications;SPRAY PYROLYSIS|SOL-GEL|ZINC OXIDE|HETEROJUNCTION
229;3676;1;4;2016;Human impacts and aridity differentially alter soil N availability in drylands worldwide;Aridity, , , , , N cycle.|depolymerization|global change|human impacts|mineralization|N cycle
