persona_id;anio;sexo_id;edad;maximo_grado_academico_id;disciplina_maximo_grado_academico_id;disciplina_titulo_grado_id;disciplina_experticia_id;tipo_personal_id;producciones_ult_anio;producciones_ult_2_anios;producciones_ult_3_anios;producciones_ult_4_anios;institucion_trabajo_id;seniority_level;categoria_conicet_id;categoria_incentivos;max_dedicacion_horaria_docente_id;institucion_cargo_docente_id;clase_cargo_docente_id;tipo_condicion_docente_id
56407;2011;1;42;5;51;51;258;4;1;1;1;1;9426;   ;-1;-1;3;9426;19;1
56409;2011;2;51;5;184;184;184;4;0;0;0;0;1799;   ;-1;4;3;1799;19;1
56410;2011;1;55;1;227;227;285;3;1;5;10;11;6298;B  ;3;-1;3;662;17;3
56413;2011;1;44;1;285;285;285;3;5;13;17;18;8816;C  ;2;-1;3;221;18;2
56417;2011;2;55;1;255;255;255;3;2;3;3;5;4664;B  ;-1;3;1;4664;17;1
56419;2011;2;28;3;253;-1;3;2;0;0;0;0;3939;   ;;;;;;
56420;2011;1;56;5;279;279;252;4;0;0;0;0;122;   ;-1;4;3;122;20;1
56421;2011;2;48;5;29;29;29;4;-1;-1;-1;-1;5329;   ;-1;-1;3;4595;17;3
56422;2011;1;38;5;285;285;285;2;0;0;0;0;411;   ;;;;;;
56423;2011;2;49;5;250;250;184;2;1;2;3;3;989;   ;;;;;;
56426;2011;2;51;3;201;61;61;4;-1;-1;-1;-1;8785;   ;-1;-1;2;8785;20;2
56429;2011;1;41;1;201;-1;106;3;9;28;39;41;103;C  ;-1;4;1;3606;21;1
56430;2011;2;18;7;-1;-1;254;2;0;0;0;0;4191;   ;;;;;;
56431;2011;1;44;5;271;271;271;4;0;0;0;0;571;   ;-1;-1;2;571;20;1
56432;2011;1;60;3;257;257;180;4;0;0;0;0;103;   ;-1;4;3;108;20;1
56434;2011;2;35;-1;-1;-1;250;2;0;0;0;0;8646;   ;;;;;;
56435;2011;1;26;5;225;225;237;1;4;4;4;4;547;D  ;-1;-1;2;527;80;1
56436;2011;2;24;7;-1;-1;107;4;1;1;1;1;4555;   ;-1;-1;2;4555;22;2
56437;2011;1;29;3;277;-1;277;2;0;1;1;1;5303;   ;;;;;;
56438;2011;1;36;6;244;-1;244;4;-1;-1;-1;-1;7188;   ;-1;-1;3;7188;18;3
56440;2011;1;34;5;193;193;277;4;0;0;0;0;339;   ;-1;-1;3;4876;46;1
56441;2011;1;51;5;271;271;8;4;0;0;2;3;5339;   ;-1;5;3;5339;18;2
56444;2011;1;34;3;222;222;224;4;-1;-1;-1;-1;7550;   ;-1;-1;3;7550;20;2
56445;2011;2;19;7;-1;-1;287;2;0;0;0;0;285;   ;;;;;;
56448;2011;1;30;5;278;278;278;2;0;0;0;0;1185;   ;;;;;;
56449;2011;1;20;-1;-1;-1;36;2;0;0;0;0;9140;   ;;;;;;
56451;2011;2;50;5;105;105;243;3;2;2;2;3;251;S/D;-1;-1;2;251;20;1
56452;2011;1;46;5;279;201;201;4;0;0;0;3;5332;   ;-1;5;3;5332;18;1
56454;2011;2;30;5;147;147;147;4;0;0;0;0;374;   ;-1;-1;3;374;46;2
56455;2011;2;47;2;224;224;223;3;3;7;7;7;7550;C  ;-1;5;1;7425;20;1
56457;2011;1;36;5;251;251;251;4;0;0;0;0;326;   ;-1;-1;2;326;21;2
56458;2011;2;40;5;256;256;275;3;9;9;10;12;323;C  ;-1;5;2;323;21;1
56460;2011;1;29;3;209;209;282;4;0;0;0;0;3588;   ;-1;-1;3;704;18;3
56462;2011;1;48;3;277;277;277;2;0;2;2;2;4809;   ;;;;;;
56463;2011;1;31;5;-1;-1;280;1;0;0;0;2;6003;C  ;6;5;3;7057;20;2
56465;2011;2;57;3;265;107;198;3;0;0;0;0;324;S/D;-1;-1;1;324;18;2
56466;2011;2;41;1;-1;-1;177;3;7;15;16;18;6288;B  ;1;3;3;3301;21;1
56467;2011;2;48;1;11;11;11;3;0;0;0;1;345;B  ;-1;3;1;6001;18;1
56468;2011;1;41;2;267;106;36;3;0;0;4;4;22;S/D;;;;;;
56469;2011;2;46;5;61;61;61;4;0;0;0;0;4845;   ;-1;-1;3;1344;26;1
56470;2011;1;36;3;271;271;271;4;-1;-1;-1;-1;442;   ;-1;-1;3;442;21;1
56473;2011;2;35;5;61;61;61;4;-1;-1;-1;-1;550;   ;-1;-1;2;550;35;1
56474;2011;1;39;5;288;288;201;4;0;0;0;0;401;   ;-1;-1;3;398;20;2
56476;2011;1;43;5;58;58;57;1;1;2;5;6;578;C  ;;;;;;
56478;2011;2;26;5;107;107;107;4;0;0;0;0;585;   ;-1;-1;3;585;45;2
56479;2011;1;32;5;252;252;235;4;0;0;0;1;369;   ;-1;-1;3;369;20;3
56480;2011;2;38;5;107;107;107;3;0;1;2;2;251;S/D;-1;-1;2;251;20;1
56481;2011;1;64;1;48;-1;48;3;1;2;3;4;5376;S/D;8;-1;3;299;19;2
56483;2011;2;26;5;236;236;237;1;3;6;12;16;283;D  ;6;-1;3;283;40;1
56485;2011;2;50;5;199;199;199;2;0;0;0;0;488;   ;;;;;;
56487;2011;1;34;2;281;251;251;2;0;0;0;0;6298;   ;;;;;;
56488;2011;1;40;3;273;273;181;3;0;0;0;0;3594;C  ;-1;5;3;3594;46;1
56490;2011;1;64;1;277;277;277;3;6;7;11;15;2043;A  ;-1;1;1;2043;19;1
56492;2011;1;56;2;277;277;277;4;0;0;0;3;247;   ;-1;-1;3;286;49;3
56496;2011;2;50;5;254;254;260;4;0;0;1;2;4837;   ;-1;-1;3;1391;17;2
56498;2011;2;33;5;76;76;76;2;0;0;0;0;9901;   ;;;;;;
56500;2011;2;25;5;260;260;61;1;0;0;0;0;1572;D  ;-1;-1;3;1572;21;2
56502;2011;2;39;5;278;278;281;4;0;0;0;0;1728;   ;-1;-1;3;1728;31;2
56503;2011;2;28;5;201;201;279;3;0;0;0;0;517;S/D;-1;-1;1;517;21;1
56505;2011;2;56;1;76;76;76;3;10;27;37;47;7554;A  ;4;1;1;7553;17;1
56510;2011;2;50;1;52;17;113;3;0;2;2;2;5368;A  ;2;2;3;312;69;1
56513;2011;2;20;7;-1;-1;38;2;0;0;0;0;4003;   ;;;;;;
56514;2011;2;32;5;-1;-1;252;3;3;7;13;22;177;S/D;-1;-1;3;7188;20;2
56515;2011;1;27;5;199;199;199;4;0;0;0;0;1588;   ;-1;-1;3;527;80;1
56517;2011;1;47;1;257;257;34;3;1;2;4;4;1840;B  ;-1;3;2;357;20;2
56518;2011;1;34;1;246;242;246;1;6;9;13;14;1581;C  ;7;-1;3;1267;52;2
56519;2011;1;50;1;234;229;234;4;0;0;3;5;552;   ;-1;3;2;552;18;1
56520;2011;1;23;-1;-1;-1;252;4;0;0;0;0;6974;   ;-1;-1;3;344;41;1
56521;2011;2;46;1;282;281;281;4;3;3;6;6;395;   ;-1;-1;3;213;17;1
56522;2011;1;45;5;192;192;224;3;1;7;8;12;7425;C  ;-1;4;1;7425;18;1
56523;2011;1;54;6;255;-1;117;3;0;0;0;3;1067;B  ;-1;3;2;1067;20;1
56524;2011;2;28;2;8;8;8;2;0;0;0;0;1344;   ;;;;;;
56525;2011;1;49;2;281;281;251;4;2;3;4;4;475;   ;-1;-1;3;475;20;1
56527;2011;1;37;5;199;199;199;4;0;0;0;0;4827;   ;-1;-1;3;4827;20;3
56528;2011;2;52;3;38;38;38;2;0;0;0;0;432;   ;;;;;;
56529;2011;2;43;5;208;208;281;3;0;0;1;3;393;C  ;-1;5;3;393;20;2
56530;2011;2;62;6;131;-1;117;4;0;0;0;1;440;   ;-1;-1;3;440;17;1
56531;2011;2;34;3;251;251;251;4;-1;-1;-1;-1;4827;   ;-1;-1;3;687;21;1
56533;2011;1;55;1;252;56;56;3;3;4;6;6;6975;B  ;-1;3;3;344;20;1
56535;2011;2;46;3;281;281;281;3;0;1;1;1;393;C  ;-1;4;2;393;18;1
56538;2011;1;45;5;244;244;244;4;0;0;0;0;569;   ;-1;-1;3;569;36;1
56540;2011;1;48;3;257;36;40;4;0;2;2;3;1771;   ;-1;-1;3;1771;18;2
56543;2011;1;51;3;258;258;248;1;8;15;29;38;7414;B  ;-1;3;1;7414;19;2
56544;2011;2;45;5;7;7;107;3;0;0;0;0;1570;S/D;-1;-1;1;1570;20;2
56545;2011;2;54;1;288;288;288;4;0;0;0;0;3957;   ;-1;-1;3;3957;17;2
56547;2011;1;58;1;271;271;151;2;1;2;2;4;270;   ;;;;;;
56548;2011;1;51;5;224;224;160;4;0;0;0;0;5303;   ;-1;-1;3;5303;21;1
56549;2011;2;37;3;253;253;253;4;0;0;0;0;432;   ;-1;-1;3;423;20;3
56550;2011;1;25;3;107;107;107;2;0;0;0;0;581;   ;;;;;;
56551;2011;2;43;3;201;201;254;4;-1;-1;-1;-1;8785;   ;-1;5;3;8785;18;1
56552;2011;2;35;1;48;47;47;1;5;7;7;7;8209;D  ;;;;;;
56553;2011;1;53;3;242;242;288;4;0;0;1;5;552;   ;-1;4;2;552;18;1
56555;2011;1;60;5;-1;-1;5;3;5;6;10;11;586;A  ;-1;2;1;1229;17;1
56556;2011;2;46;5;243;243;243;3;0;0;0;0;550;C  ;-1;5;3;556;20;1
56558;2011;2;40;5;271;271;271;4;-1;-1;-1;-1;571;   ;-1;-1;2;571;20;1
56560;2011;1;28;5;242;242;242;2;2;3;3;3;9812;   ;;;;;;
56561;2011;2;53;2;248;57;253;3;0;0;0;1;495;C  ;-1;4;2;495;19;1
56565;2011;1;23;7;-1;-1;7;2;0;1;1;1;1621;   ;;;;;;
56567;2011;2;42;5;237;237;237;1;0;2;4;6;977;C  ;-1;4;3;177;20;1
56568;2011;1;39;1;271;271;271;4;0;0;0;1;7011;   ;-1;-1;3;3781;17;2
56569;2011;2;36;5;242;242;243;3;-1;-1;-1;-1;569;S/D;-1;-1;2;569;21;1
56570;2011;1;38;5;243;243;243;3;1;6;9;10;251;C  ;-1;5;2;251;69;1
56571;2011;1;30;5;154;154;151;4;0;0;0;0;3841;   ;-1;-1;3;3841;20;2
56572;2011;1;51;5;200;53;106;2;0;0;0;0;3594;   ;;;;;;
56573;2011;1;27;5;251;251;251;4;0;0;0;0;678;   ;-1;-1;3;678;18;2
56574;2011;1;49;5;201;201;199;3;0;0;0;0;566;S/D;-1;-1;1;566;20;1
56575;2011;2;35;5;288;288;288;4;-1;-1;-1;-1;3701;   ;-1;-1;3;3701;20;2
56576;2011;1;50;3;251;251;251;4;0;0;0;0;393;   ;-1;-1;3;687;17;1
56577;2011;1;37;5;271;271;271;2;-1;-1;-1;-1;422;   ;;;;;;
56579;2011;2;54;5;259;259;257;4;0;0;0;0;1333;   ;-1;-1;3;1333;18;2
56580;2011;1;31;5;208;208;251;4;0;0;0;0;339;   ;-1;-1;3;366;46;2
56582;2011;1;31;5;232;232;234;1;0;1;1;1;587;D  ;6;-1;3;177;21;1
56584;2011;2;44;2;235;-1;235;2;1;1;1;1;1600;   ;;;;;;
56585;2011;1;33;1;278;278;278;1;3;4;4;5;7861;C  ;7;5;3;544;47;1
56586;2011;1;49;3;249;249;275;4;0;0;0;1;555;   ;-1;4;1;555;18;1
56587;2011;2;27;5;7;7;254;2;-1;-1;-1;-1;334;   ;;;;;;
56588;2011;2;47;1;219;201;207;4;0;0;0;0;5185;   ;-1;-1;3;9606;17;3
56589;2011;2;59;5;56;56;56;4;0;0;0;0;344;   ;-1;3;2;344;17;1
56590;2011;1;48;5;224;224;207;3;2;4;4;4;7425;S/D;-1;-1;2;7425;19;2
56592;2011;1;37;3;281;281;206;1;0;0;1;3;393;C  ;-1;4;1;393;20;3
56593;2011;2;23;-1;-1;-1;39;2;0;0;0;0;625;   ;;;;;;
56594;2011;1;51;5;150;150;271;3;1;5;12;18;6395;C  ;-1;4;1;6395;46;1
56595;2011;1;33;5;235;235;252;4;0;2;2;2;1013;   ;-1;-1;2;552;37;1
56598;2011;1;53;3;248;-1;48;3;4;6;7;7;3960;C  ;8;4;2;3960;46;1
56599;2011;1;51;2;252;252;252;3;0;2;3;3;477;B  ;-1;3;3;477;17;2
56600;2011;2;34;5;197;197;244;2;0;0;1;1;4192;   ;;;;;;
56602;2011;2;27;5;199;199;199;4;0;0;0;0;325;   ;-1;-1;3;3928;20;2
56605;2011;1;52;5;199;199;199;4;0;0;0;0;474;   ;-1;-1;3;474;18;1
56606;2011;2;56;1;251;251;281;4;0;2;4;4;8470;   ;-1;-1;2;8470;56;3
56607;2011;2;32;5;199;199;278;2;0;0;0;0;1763;   ;;;;;;
56608;2011;2;32;5;174;174;179;3;2;6;8;15;555;C  ;-1;5;3;555;37;2
56612;2011;1;42;3;202;202;202;2;0;0;0;0;333;   ;;;;;;
56613;2011;1;54;1;283;283;215;3;2;2;3;5;8816;A  ;-1;1;1;230;17;3
56614;2011;1;34;5;277;277;277;2;0;0;0;0;547;   ;;;;;;
56618;2011;2;30;5;61;61;61;4;0;0;0;0;4096;   ;-1;-1;3;6338;18;2
56619;2011;1;45;2;277;277;277;3;1;1;3;4;1466;C  ;-1;4;2;1466;18;1
56621;2011;1;55;1;286;235;235;3;5;7;11;15;178;A  ;3;1;2;1155;18;1
56623;2011;2;34;6;61;-1;65;2;-1;-1;-1;-1;4555;   ;;;;;;
56626;2011;2;49;2;279;211;211;4;0;0;0;0;488;   ;-1;-1;2;488;18;1
56630;2011;1;35;3;249;249;249;3;3;5;5;5;114;C  ;-1;5;1;114;21;1
56631;2011;1;47;5;200;200;279;3;3;4;4;4;369;C  ;-1;5;2;369;20;2
56633;2011;1;48;-1;-1;-1;153;4;0;0;0;0;1833;   ;-1;-1;3;1833;43;1
56634;2011;2;46;2;134;134;134;3;0;0;0;2;6395;C  ;-1;5;3;6395;20;2
56635;2011;1;53;1;29;29;29;3;7;10;11;14;8381;C  ;;;;;;
56637;2011;2;35;5;36;36;51;2;0;0;0;1;550;   ;;;;;;
56639;2011;1;28;5;243;243;243;4;0;0;0;0;116;   ;-1;-1;3;116;22;2
56641;2011;1;32;5;106;106;106;1;1;4;5;6;1826;C  ;6;5;3;1826;20;1
56642;2011;1;54;5;286;286;286;2;1;2;4;4;498;   ;;;;;;
56644;2011;2;37;5;181;181;199;4;0;0;0;0;234;   ;-1;-1;3;234;21;1
56646;2011;2;39;2;281;281;281;4;0;2;3;3;9193;   ;-1;5;3;4548;18;1
56647;2011;2;41;3;275;186;275;3;0;0;0;0;555;C  ;-1;5;2;555;35;1
56648;2011;1;38;2;218;200;201;3;5;9;11;11;8400;C  ;-1;4;2;2062;17;2
56649;2011;1;42;5;256;256;271;4;0;0;0;1;461;   ;-1;-1;2;461;20;2
56651;2011;2;34;5;7;7;254;2;0;0;0;0;5111;   ;;;;;;
56653;2011;1;33;5;199;199;199;3;0;1;1;1;394;S/D;-1;-1;3;394;20;1
56654;2011;2;35;1;251;251;251;3;2;9;10;11;3980;C  ;-1;5;3;3706;17;1
56655;2011;1;41;3;277;224;201;3;-1;-1;-1;-1;8846;C  ;-1;4;1;1333;21;1
56656;2011;1;25;7;-1;-1;38;2;-1;-1;-1;-1;1954;   ;;;;;;
56657;2011;2;46;5;219;219;221;4;0;0;0;0;368;   ;-1;-1;3;368;46;1
56658;2011;2;53;3;107;68;261;3;0;0;0;0;579;C  ;-1;5;1;579;20;2
56659;2011;2;50;5;199;199;199;4;0;0;0;0;1728;   ;-1;-1;1;1728;31;2
56660;2011;1;28;5;-1;-1;176;1;4;5;5;5;327;D  ;6;-1;3;327;21;1
56662;2011;1;48;5;252;252;252;4;0;0;0;0;3302;   ;-1;-1;3;8669;56;3
56663;2011;1;47;1;200;200;280;3;0;3;11;13;6593;B  ;-1;3;1;369;17;2
56664;2011;1;56;5;107;107;55;3;0;0;0;0;488;C  ;-1;4;3;488;18;1
56665;2011;1;23;-1;-1;-1;3;4;-1;-1;-1;-1;920;   ;-1;-1;2;529;81;3
56669;2011;2;43;5;243;243;243;4;1;2;3;3;251;   ;-1;-1;2;251;20;1
56671;2011;1;34;1;287;287;287;1;1;1;1;2;977;C  ;7;-1;3;177;69;-1
56672;2011;2;49;5;4;4;278;3;1;1;1;1;520;C  ;-1;5;1;5833;21;1
56674;2011;1;32;3;199;65;284;4;0;0;0;0;5104;   ;-1;-1;3;252;20;3
56675;2011;2;22;7;-1;-1;271;2;-1;-1;-1;-1;9423;   ;;;;;;
56678;2011;2;33;5;285;285;285;4;0;0;0;0;4071;   ;-1;-1;3;1715;18;3
56679;2011;1;46;-1;-1;-1;201;3;0;1;1;1;6025;B  ;;;;;;
56681;2011;2;34;5;224;224;223;2;-1;-1;-1;-1;9423;   ;;;;;;
56682;2011;2;37;2;134;134;134;4;0;0;0;0;6395;   ;-1;5;3;6395;46;2
56683;2011;1;36;5;228;228;228;1;1;2;4;4;9304;C  ;6;5;2;496;35;1
56684;2011;1;39;5;66;66;255;4;0;0;0;0;339;   ;-1;5;2;6001;20;2
56685;2011;2;49;5;239;236;237;4;0;0;0;0;384;   ;-1;-1;3;384;42;2
56686;2011;1;22;-1;-1;-1;284;2;0;1;1;1;1781;   ;;;;;;
